,ID,etmiss,mtw,leadleptPt,leadleptEta,leadleptE,leadleptPhi,Q_leadlep,leadleptID,n_TopLRjets,leadTopLRjet_pt,leadTopLRjet_eta,leadTopLRjet_phi,leadTopLRjet_m,leadTopLRjet_Tau32,n_jets,leadjet_pt,leadjet_eta,n_bjets,leadbjet_pt,leadbjet_eta,ttbarMLR,largeRjet_pt_total,largeRjet_eta_total,largeRjet_phi_total,largeRjet_m_total,largeRjet_tau32_total,weight,scale,label
29,signal,184.028,79.5681,86.8191,1.31738,173.702,1.70414,-1,11,1,355.343,-0.236363,-1.68679,140.156,0.437195,1,142.148,0.719903,1,50.7761,0.435091,0.0,355.343,-0.236363,-1.68679,140.156,0.437195,1.71691,0.0567221,1
30,signal,51.9858,22.477,299.584,-0.260804,309.83,-1.12148,-1,11,1,455.752,0.37008,1.94609,115.134,0.373982,2,110.577,0.182199,1,110.577,0.182199,913.695,850.683,0.191741,0.67142,262.041,1.02437,0.58496,0.0567221,1
31,signal,128.726,107.899,261.159,1.31207,520.111,-0.868214,-1,11,1,368.677,1.83402,1.98022,206.769,0.531817,1,32.1841,1.56058,1,195.33,1.91897,0.0,368.677,1.83402,1.98022,206.769,0.531817,1.45273,0.0567221,1
32,signal,167.622,58.0406,229.519,0.0882909,230.414,1.52834,-1,11,1,366.202,-0.467288,-1.17951,121.866,0.63413,1,48.167,0.40004,1,48.167,0.40004,665.0,660.729,-0.312513,0.22326,235.807,0.913038,0.669573,0.0567221,1
33,signal,227.264,78.2373,156.17,0.844388,215.231,0.0964913,-1,13,1,497.67,1.41881,2.61283,162.637,0.381708,2,151.379,0.270542,1,148.166,1.63175,0.0,497.67,1.41881,2.61283,162.637,0.381708,1.0573,0.0567221,1
34,signal,133.81,66.4975,186.746,-0.870923,262.162,-2.93573,-1,11,1,405.231,-0.122179,0.0511655,136.453,0.572984,1,137.461,-0.275014,2,137.461,-0.275014,780.67,722.687,-0.815165,-2.78389,245.591,1.13189,0.594997,0.0567221,1
35,signal,49.2536,70.7834,240.006,-0.333476,253.475,3.00913,-1,13,1,387.421,0.763354,0.242032,115.722,0.391773,1,61.6544,-1.41953,1,351.609,0.703757,0.0,387.421,0.763354,0.242032,115.722,0.391773,0.45399,0.0567221,1
36,signal,101.943,19.7629,256.947,-0.866227,359.528,-0.708981,1,13,1,402.31,-1.55483,2.4433,172.42,0.329046,1,57.6201,-1.77469,1,57.6201,-1.77469,785.08,402.31,-1.55483,2.4433,172.42,0.329046,1.46635,0.0567221,1
37,signal,68.9754,64.8098,109.037,1.42815,240.465,1.03271,1,13,1,442.736,0.786805,-1.74874,189.222,0.710616,1,288.035,2.00883,2,288.035,2.00883,1031.51,442.736,0.786805,-1.74874,189.222,0.710616,0.574167,0.0567221,1
38,signal,102.558,40.6627,38.6315,-1.03138,61.066,-0.315838,1,11,1,346.36,-1.89293,2.34424,140.649,0.505873,1,243.654,-0.708254,2,243.654,-0.708254,748.519,653.556,-2.64039,1.66303,209.888,0.89877,0.361385,0.0567221,1
39,signal,206.02,34.8433,103.843,-1.22274,191.638,-0.947707,1,11,1,448.3,0.361106,2.20956,174.126,0.411123,1,178.589,-0.353655,2,178.589,-0.353655,871.58,732.349,-0.437906,1.15962,311.601,1.08755,0.386809,0.0567221,1
40,signal,81.2093,59.3414,204.629,0.958283,305.999,0.706843,1,13,1,487.441,0.480739,-2.63271,189.943,0.648424,1,252.87,1.33247,2,409.976,0.424251,1051.75,487.441,0.480739,-2.63271,189.943,0.648424,0.920229,0.0567221,1
41,signal,297.206,38.9059,113.124,-0.444096,124.464,0.71459,-1,13,1,331.284,-1.00921,-2.45199,129.809,0.439859,1,34.3898,-0.899153,1,34.3898,-0.899153,477.386,331.284,-1.00921,-2.45199,129.809,0.439859,0.00324531,0.0567221,1
42,signal,146.696,93.9577,177.385,0.297016,185.267,2.72902,1,11,1,384.222,1.24052,-0.020525,119.559,0.610853,1,59.234,-0.406204,2,184.594,0.873291,723.873,384.222,1.24052,-0.020525,119.559,0.610853,0.00182954,0.0567221,1
43,signal,229.314,117.516,61.3676,0.677994,76.0208,-0.952955,-1,11,1,321.313,0.00544551,1.85804,137.048,0.425546,2,238.483,-0.179586,1,143.596,0.0248004,0.0,970.857,-1.35039,4.09652,392.065,1.63494,1.34772,0.0567221,1
44,signal,80.1977,69.4822,132.431,-0.110767,133.244,2.97212,-1,13,1,312.408,1.12515,-0.414306,164.623,0.247884,1,141.252,-0.775298,2,141.252,-0.775298,823.104,312.408,1.12515,-0.414306,164.623,0.247884,0.175643,0.0567221,1
45,signal,77.1803,66.2898,102.855,0.280598,106.93,1.5978,-1,13,1,370.118,0.33858,-2.09737,247.006,0.584374,1,258.517,0.195782,2,258.517,0.195782,805.917,370.118,0.33858,-2.09737,247.006,0.584374,0.543154,0.0567221,1
46,signal,255.857,84.7823,37.476,0.156193,37.9342,2.41332,-1,13,1,387.054,0.860265,0.131449,133.206,0.63006,1,164.209,0.92724,1,164.209,0.92724,588.298,387.054,0.860265,0.131449,133.206,0.63006,0.360851,0.0567221,1
47,signal,73.0926,59.4556,45.8545,-0.0528486,45.9186,-2.45858,1,11,1,440.097,-0.662265,1.54926,230.583,0.56406,2,326.751,-0.930878,1,127.416,-1.13971,0.0,780.175,-1.57035,-0.00837576,320.367,1.14407,0.00298985,0.0567221,1
48,signal,301.382,69.3339,105.355,0.413136,114.475,-0.608985,1,13,1,393.011,-0.48346,2.21049,152.405,0.248036,1,70.7042,0.571414,2,167.943,-0.606781,607.246,393.011,-0.48346,2.21049,152.405,0.248036,0.601811,0.0567221,1
49,signal,87.4306,91.6276,109.421,0.297043,114.284,-1.38109,1,13,1,343.683,-0.947909,2.60156,130.855,0.741258,1,246.333,0.257805,2,246.333,0.257805,850.367,343.683,-0.947909,2.60156,130.855,0.741258,0.303399,0.0567221,1
50,signal,154.431,87.2843,135.684,-0.362023,144.673,-3.11551,1,11,1,461.132,0.0548612,-0.409633,119.687,0.719504,1,224.922,-0.861994,2,326.51,-0.0686071,885.672,835.16,-0.639733,2.69848,218.314,1.29723,1.40087,0.0567221,1
51,signal,280.525,37.3924,35.2678,1.93337,124.45,-0.701137,1,11,1,621.899,0.330503,2.16386,225.018,0.532882,2,184.721,0.785111,2,184.721,0.785111,844.708,621.899,0.330503,2.16386,225.018,0.532882,0.560236,0.0567221,1
52,signal,77.5565,77.8954,162.079,2.37747,880.927,-0.403176,-1,11,1,366.253,1.51524,2.98261,217.503,0.390282,3,246.415,2.17076,2,133.954,1.14854,0.0,366.253,1.51524,2.98261,217.503,0.390282,1.90352,0.0567221,1
53,signal,98.1212,56.0962,147.408,-1.53041,356.47,1.26023,1,13,1,335.053,-0.15473,-1.55292,155.031,0.632694,1,124.179,-0.983731,1,124.179,-0.983731,743.179,335.053,-0.15473,-1.55292,155.031,0.632694,1.01484,0.0567221,1
54,signal,129.91,71.6549,176.164,1.45919,399.445,-0.614033,-1,13,1,383.045,0.222709,2.25459,164.335,0.33633,1,92.3051,0.730855,2,132.276,0.397498,779.367,383.045,0.222709,2.25459,164.335,0.33633,1.56824,0.0567221,1
55,signal,176.467,21.5676,66.809,-0.218527,68.4106,-2.12103,1,11,1,369.118,0.138479,0.687821,178.395,0.508676,1,167.135,-0.984629,2,249.982,0.172869,706.135,369.118,0.138479,0.687821,178.395,0.508676,1.57966,0.0567221,1
56,signal,233.193,54.6463,82.5794,0.62439,99.2066,1.58256,-1,11,1,425.743,0.312891,-1.27534,169.813,0.152525,1,206.694,-0.0672421,2,215.74,0.485335,746.864,700.655,0.46931,0.330389,269.44,0.666623,0.541875,0.0567221,1
57,signal,93.1615,69.6696,221.281,2.08252,901.645,1.69019,-1,11,1,324.458,0.88478,-1.66587,104.458,0.552486,1,94.5211,1.58683,2,262.154,0.964091,764.489,324.458,0.88478,-1.66587,104.458,0.552486,0.890585,0.0567221,1
58,signal,93.6618,99.5173,104.369,-2.20184,477.603,1.94473,-1,11,1,376.488,-1.48805,-0.849248,132.14,0.343445,1,273.028,-1.89957,2,331.361,-1.4256,808.813,376.488,-1.48805,-0.849248,132.14,0.343445,0.524816,0.0567221,1
59,signal,92.5763,31.939,281.92,1.18474,504.026,-1.7368,-1,11,1,382.485,1.83529,1.30667,119.954,0.514864,1,62.6838,0.540785,1,62.6838,0.540785,806.965,723.483,2.98626,-0.498781,232.29,1.13254,1.74372,0.0567221,1
60,signal,138.362,15.8498,144.934,1.84367,469.436,-1.50412,1,13,1,334.427,0.366813,1.99704,101.082,0.544321,2,113.142,0.96942,1,182.649,0.407355,0.0,334.427,0.366813,1.99704,101.082,0.544321,0.859185,0.0567221,1
61,signal,83.1837,87.4408,127.321,0.370108,136.141,1.05265,1,11,1,300.148,-0.318803,-2.51938,128.69,0.683567,2,167.317,0.0330822,2,167.317,0.0330822,638.133,580.391,-0.129233,-1.61152,195.281,1.15942,0.927009,0.0567221,1
62,signal,126.202,9.69957,219.347,-0.466624,243.663,-0.18325,-1,11,1,395.705,-0.250818,3.11908,137.52,0.503655,1,117.583,-0.314304,2,117.583,-0.314304,757.014,720.432,-0.701317,3.07406,212.34,0.888842,1.77371,0.0567221,1
63,signal,115.537,388.427,326.556,0.833609,446.743,-1.73291,1,11,1,320.313,0.954844,1.35718,149.358,0.735279,2,135.055,0.647995,1,135.055,0.647995,807.608,778.866,1.76565,-0.55356,297.051,1.30814,0.603686,0.0567221,1
64,signal,398.307,1.8291,69.033,-0.880663,97.5783,1.57102,-1,13,1,459.646,-0.154247,-1.5535,159.75,0.648725,1,46.882,-0.0439004,2,165.01,0.321126,503.437,459.646,-0.154247,-1.5535,159.75,0.648725,1.08348,0.0567221,1
65,signal,59.8395,36.91,252.979,0.560473,293.764,-0.150149,-1,13,1,316.119,-0.877556,3.08985,139.856,0.743162,2,77.2782,-0.305619,1,255.824,-0.665255,0.0,316.119,-0.877556,3.08985,139.856,0.743162,0.921091,0.0567221,1
66,signal,194.595,16.7994,70.884,0.0748448,71.0826,-0.267812,-1,11,1,409.951,1.17521,-3.09007,187.05,0.479103,2,325.627,0.847183,2,325.627,0.847183,881.281,821.333,1.87535,-3.18943,348.232,0.882813,1.02418,0.0567221,1
67,signal,69.1275,340.933,421.171,-0.366644,449.798,0.669549,1,13,1,444.095,-0.181147,-2.47655,109.787,0.36088,1,124.401,0.226256,2,124.401,0.226256,1015.88,444.095,-0.181147,-2.47655,109.787,0.36088,0.927951,0.0567221,1
68,signal,66.6039,44.819,329.905,-1.19331,594.026,0.784087,-1,13,1,431.617,-1.84733,-2.38932,152.292,0.332995,1,93.4043,-0.659828,1,58.2242,-1.09726,0.0,431.617,-1.84733,-2.38932,152.292,0.332995,0.876468,0.0567221,1
69,signal,96.8285,66.0676,45.6454,0.0934913,45.8451,1.58913,1,13,1,361.348,-0.782903,-1.2316,173.72,0.328577,1,59.1708,-0.535326,2,184.833,-0.542296,442.795,629.856,-1.32078,0.530391,231.241,0.922694,0.954542,0.0567221,1
70,signal,124.344,65.4875,67.0218,0.8489,92.6563,2.53932,-1,13,1,516.193,1.17253,-0.115216,178.389,0.343965,2,205.118,0.584621,2,231.439,1.03887,802.068,862.933,1.48351,2.93404,322.558,1.1221,0.990578,0.0567221,1
71,signal,202.334,46.8585,70.1469,0.465437,77.883,1.76228,-1,11,1,412.788,0.71629,-1.27353,110.692,0.62712,1,210.985,1.24714,2,356.895,0.712582,723.192,686.844,1.78176,0.452382,221.069,1.16938,0.833694,0.0567221,1
72,signal,98.0477,18.9829,283.117,1.3833,600.039,0.962334,1,13,1,426.508,1.06898,-2.08109,158.567,0.384758,1,64.1112,2.08874,3,357.784,0.953867,836.151,426.508,1.06898,-2.08109,158.567,0.384758,1.2563,0.0567221,1
73,signal,63.7966,59.9114,111.406,1.35488,230.291,-0.178987,-1,13,1,422.253,1.57646,2.86086,161.073,0.33175,1,282.073,0.867996,2,282.073,0.867996,879.478,422.253,1.57646,2.86086,161.073,0.33175,1.04794,0.0567221,1
74,signal,47.4311,58.8626,34.0269,0.034575,34.0473,2.30054,-1,11,1,357.383,1.48477,-2.00803,170.685,0.244815,2,334.618,0.157901,1,334.618,0.157901,918.793,357.383,1.48477,-2.00803,170.685,0.244815,0.516414,0.0567221,1
75,signal,202.618,54.0122,76.733,-1.49781,180.15,0.757361,-1,13,1,409.099,-0.3905,-2.61584,164.557,0.242731,2,94.8197,-0.741714,2,151.939,-0.106999,606.638,409.099,-0.3905,-2.61584,164.557,0.242731,0.952801,0.0567221,1
76,signal,179.976,17.7163,287.074,0.87284,403.55,2.61109,1,11,1,521.3,0.80135,-0.538831,137.146,0.648459,1,46.7631,1.13042,2,280.01,0.771304,853.461,857.685,1.6833,2.13919,217.94,1.29374,0.922225,0.0567221,1
77,signal,51.5809,30.646,242.036,1.816,763.612,-0.18023,1,13,1,438.054,1.6743,3.08417,116.061,0.58418,1,187.329,1.44149,2,187.329,1.44149,890.56,438.054,1.6743,3.08417,116.061,0.58418,0.596278,0.0567221,1
78,signal,80.8312,117.148,212.3,2.46411,1256.61,-1.88106,-1,11,1,394.21,0.954524,1.12549,102.639,0.49737,1,122.385,1.85043,2,122.385,1.85043,921.015,394.21,0.954524,1.12549,102.639,0.49737,1.58853,0.0567221,1
79,signal,134.059,73.5498,142.87,1.66384,390.673,-0.708755,1,11,1,419.818,0.192639,2.18033,167.357,0.26765,1,225.931,0.846656,1,132.247,0.649096,0.0,779.052,1.47214,1.19528,364.334,0.544535,0.913366,0.0567221,1
80,signal,112.449,14.4937,281.571,1.70562,800.572,-1.21928,1,11,1,428.282,1.65945,2.1273,170.05,0.558698,1,93.3955,1.34043,1,89.8438,2.20858,0.0,796.384,3.32368,1.04742,291.02,1.10464,0.560892,0.0567221,1
81,signal,62.0318,81.2872,211.531,0.671184,260.993,-0.426088,-1,11,1,318.184,-1.14103,1.99984,131.138,0.534501,1,74.608,0.896451,2,74.608,0.896451,892.993,585.166,-0.382124,1.42282,241.649,1.07317,0.620758,0.0567221,1
82,signal,125.182,39.4646,43.4986,-0.967158,65.4789,-3.06968,-1,11,1,392.016,1.06321,-0.784076,181.867,0.728703,1,90.6027,-1.23079,1,146.571,0.881231,0.0,392.016,1.06321,-0.784076,181.867,0.728703,1.60674,0.0567221,1
83,signal,189.352,74.3184,190.035,1.8586,624.324,-0.223387,1,13,1,382.079,1.01734,2.73609,177.142,0.50709,1,31.8801,0.45443,1,36.2393,0.647563,0.0,382.079,1.01734,2.73609,177.142,0.50709,0.688695,0.0567221,1
84,signal,328.527,49.0813,95.4082,0.695405,119.422,-1.41798,-1,11,1,488.036,0.935081,2.1967,158.938,0.522612,2,64.4976,0.748579,2,64.4976,0.748579,577.091,488.036,0.935081,2.1967,158.938,0.522612,0.62154,0.0567221,1
85,signal,173.255,54.2308,47.723,1.31065,94.9269,-1.66466,-1,13,1,328.851,-0.379735,0.68709,147.018,0.672127,1,98.0128,0.953626,2,106.682,-0.423599,587.529,328.851,-0.379735,0.68709,147.018,0.672127,0.618981,0.0567221,1
86,signal,275.434,9.62549,42.8012,-0.183335,43.5225,-3.03736,-1,11,1,340.716,-0.311518,0.457053,131.043,0.577242,1,117.415,0.316311,1,117.415,0.316311,502.064,340.716,-0.311518,0.457053,131.043,0.577242,1.02186,0.0567221,1
87,signal,232.877,63.3411,103.313,0.155683,104.568,-3.07655,-1,11,1,348.742,0.872142,0.0348725,118.039,0.591837,2,88.9386,1.37958,1,246.795,0.880084,0.0,348.742,0.872142,0.0348725,118.039,0.591837,1.65155,0.0567221,1
88,signal,67.5854,42.7876,133.057,0.839963,182.822,3.04028,1,11,1,331.316,1.97379,0.297035,129.271,0.620245,1,144.443,0.548501,2,165.778,1.59522,753.529,331.316,1.97379,0.297035,129.271,0.620245,0.579288,0.0567221,1
89,signal,140.02,34.4553,242.22,-0.867985,339.339,0.0243921,1,11,1,345.423,-0.164706,3.0083,179.653,0.337241,1,52.8726,-0.276292,1,135.163,-0.284327,0.0,662.482,-0.935539,2.9363,290.91,1.09742,0.540764,0.0567221,1
90,signal,171.275,15.2195,184.6,-1.35553,381.81,0.815461,-1,11,1,432.002,-0.550112,-2.374,179.612,0.625158,2,98.3292,-0.775214,2,359.595,-0.653901,784.594,718.116,-1.74973,-1.64563,274.164,1.13412,1.62344,0.0567221,1
91,signal,84.3503,57.3581,99.1986,-1.16198,174.051,-2.20145,-1,11,1,319.685,0.178494,1.31139,161.359,0.46545,1,191.529,-1.48616,1,57.1022,0.144686,0.0,601.789,-1.22769,-0.672705,234.93,1.09683,1.00341,0.0567221,1
92,signal,150.867,2.63734,85.1193,-0.997752,131.121,0.170849,-1,13,1,404.209,-1.53053,-2.81927,171.799,0.482474,1,184.848,-1.11312,1,184.848,-1.11312,695.393,404.209,-1.53053,-2.81927,171.799,0.482474,0.474995,0.0567221,1
93,signal,107.878,52.3057,230.277,-0.103767,231.518,2.55724,-1,11,1,422.646,0.149181,-0.314231,139.096,0.403659,1,129.45,-0.164467,1,129.45,-0.164467,808.27,753.619,0.0131828,2.48526,253.756,0.9752,1.42967,0.0567221,1
94,signal,117.185,78.4713,151.282,-0.594977,178.858,1.71109,-1,13,1,321.081,-0.558195,-1.99867,130.954,0.540316,1,86.2072,-1.92155,1,240.051,-0.433874,0.0,321.081,-0.558195,-1.99867,130.954,0.540316,3.22977,0.0567221,1
95,signal,253.616,63.9195,61.2086,2.07096,246.626,-2.13845,-1,11,1,424.243,1.30411,1.73295,178.486,0.539955,1,193.367,0.734244,1,257.965,1.02963,0.0,424.243,1.30411,1.73295,178.486,0.539955,1.43298,0.0567221,1
96,signal,235.504,20.4781,40.4687,0.619801,48.494,-0.423326,1,13,1,358.677,-0.0841732,2.73569,133.426,0.480374,2,114.496,-0.0351522,2,255.797,0.0479331,499.41,358.677,-0.0841732,2.73569,133.426,0.480374,0.00233929,0.0567221,1
97,signal,213.507,15.493,74.2936,-0.966783,111.804,2.955,1,11,1,400.449,-0.850196,-0.0490783,175.068,0.638371,1,182.29,-0.395816,2,182.29,-0.395816,691.654,660.662,-1.46585,-3.16315,262.349,1.17913,0.383131,0.0567221,1
98,signal,194.486,8.10816,190.699,-0.600359,226.111,2.26863,-1,11,1,461.541,-0.541823,-0.767957,158.027,0.170069,1,118.51,0.128203,3,245.616,-0.680411,806.68,749.804,-0.903434,1.66121,302.856,0.679701,0.42887,0.0567221,1
99,signal,49.6557,153.863,120.717,-1.72276,348.786,1.04171,-1,11,1,361.96,-1.67877,-2.34355,196.608,0.303756,1,298.555,-1.16648,1,298.555,-1.16648,848.836,801.561,-3.04473,-1.46977,326.37,0.972717,1.13798,0.0567221,1
100,signal,68.0837,49.261,88.0677,-1.26956,169.101,-0.181168,-1,11,1,405.872,0.0901419,-3.01326,161.707,0.456113,1,263.871,-0.696763,1,263.871,-0.696763,884.553,764.948,-0.783783,-2.94094,278.596,1.03281,0.436611,0.0567221,1
101,signal,138.774,29.1625,225.81,0.734219,289.458,-1.17377,1,11,1,351.685,-0.551849,1.96271,159.65,0.580255,1,69.9109,0.211749,2,186.358,-0.459985,792.641,622.679,0.150672,0.951027,275.571,0.995572,1.22717,0.0567221,1
102,signal,137.878,64.7706,117.613,-0.981446,178.953,-2.30976,1,11,1,315.857,-0.00336263,0.743975,178.122,0.238013,2,74.6945,0.846256,1,189.389,-0.0156544,0.0,315.857,-0.00336263,0.743975,178.122,0.238013,0.704548,0.0567221,1
103,signal,188.607,2.12932,58.6898,0.113674,59.0695,-1.0271,1,13,1,424.758,1.38789,2.39445,191.565,0.25268,1,147.492,0.0134932,1,141.662,0.858198,0.0,424.758,1.38789,2.39445,191.565,0.25268,0.0,0.0567221,1
104,signal,117.159,56.0839,78.0324,0.86864,109.37,-0.552345,1,13,1,383.93,-0.0621086,2.79556,107.072,0.716268,1,206.402,0.166845,1,299.043,-0.0216673,0.0,383.93,-0.0621086,2.79556,107.072,0.716268,0.836398,0.0567221,1
105,signal,233.875,44.9295,160.067,-0.935202,235.318,-0.717691,-1,11,1,424.19,-0.774786,2.68398,157.447,0.579467,1,67.2244,-1.28194,1,196.124,-0.63548,0.0,424.19,-0.774786,2.68398,157.447,0.579467,0.636171,0.0567221,1
106,signal,129.164,26.6934,34.9749,0.577367,40.9682,3.06969,-1,11,1,439.434,-0.0373089,-0.18644,242.557,0.575373,1,194.7,-0.403222,1,106.594,-0.150387,0.0,765.214,-0.237344,2.84399,352.321,0.87525,1.21259,0.0567221,1
107,signal,111.417,15.7996,112.646,-1.31579,225.065,-1.69401,-1,13,1,401.409,-1.23054,1.67465,159.665,0.451132,1,247.343,-1.98394,3,247.343,-1.98394,844.785,401.409,-1.23054,1.67465,159.665,0.451132,1.24795,0.0567221,1
108,signal,158.543,13.22,178.037,-0.207856,181.897,-2.45718,1,13,1,457.922,0.130229,0.715027,181.777,0.524817,1,159.944,-0.799321,1,347.98,0.362869,0.0,457.922,0.130229,0.715027,181.777,0.524817,0.36784,0.0567221,1
109,signal,219.183,10.4579,191.497,-1.98899,712.842,0.908805,1,13,1,355.118,-1.15575,-1.84759,166.812,0.379275,1,121.567,-1.33299,1,230.88,-1.24375,0.0,355.118,-1.15575,-1.84759,166.812,0.379275,0.345331,0.0567221,1
110,signal,255.032,20.4452,108.123,1.34862,222.286,-2.30719,1,13,1,424.488,1.2827,1.03249,119.739,0.515775,1,138.79,1.22268,1,138.79,1.22268,659.982,424.488,1.2827,1.03249,119.739,0.515775,0.0,0.0567221,1
111,signal,187.415,83.1315,97.3754,-0.234495,100.065,0.642758,-1,11,1,378.954,-1.56511,-3.03757,179.355,0.277021,1,146.53,-0.663236,1,146.53,-0.663236,728.109,378.954,-1.56511,-3.03757,179.355,0.277021,0.541564,0.0567221,1
112,signal,222.244,78.9428,127.091,0.958469,190.077,0.912791,-1,11,1,415.758,0.948121,-2.5739,185.036,0.358075,2,75.4481,1.44348,2,75.4481,1.44348,622.824,415.758,0.948121,-2.5739,185.036,0.358075,0.529856,0.0567221,1
113,signal,87.0995,83.5019,175.5,1.28055,340.163,2.73923,1,13,1,434.069,0.683247,-0.569311,161.263,0.217354,2,161.803,0.630369,2,365.197,0.523968,820.736,434.069,0.683247,-0.569311,161.263,0.217354,0.554366,0.0567221,1
114,signal,136.746,99.4839,68.4666,0.916511,99.2925,-2.78581,1,13,1,379.027,-0.0895927,1.20924,101.105,0.644235,1,272.971,0.858495,2,361.01,-0.0653576,817.055,379.027,-0.0895927,1.20924,101.105,0.644235,0.343833,0.0567221,1
115,signal,30.9818,58.1029,104.8,1.64435,281.429,-2.27929,1,13,1,345.855,0.352043,1.10851,125.048,0.518726,1,226.166,1.22738,1,180.607,0.0369587,0.0,345.855,0.352043,1.10851,125.048,0.518726,0.454555,0.0567221,1
116,signal,159.974,95.218,39.3371,1.5428,96.2081,0.487783,-1,11,1,384.982,1.67898,2.99808,127.642,0.641205,2,191.548,0.174464,1,234.631,1.88791,0.0,682.051,1.97694,2.92837,205.15,1.42625,0.362949,0.0567221,1
117,signal,89.2121,74.0293,173.488,0.924129,252.993,0.334013,1,13,1,362.154,0.152498,-2.6047,158.47,0.381765,1,199.74,0.856933,2,199.74,0.856933,823.511,362.154,0.152498,-2.6047,158.47,0.381765,0.551085,0.0567221,1
118,signal,211.132,119.312,151.74,0.985263,231.544,2.52405,1,13,1,411.758,0.841728,-1.16947,178.553,0.208136,2,61.3462,1.63675,2,92.4084,0.315505,0.0,411.758,0.841728,-1.16947,178.553,0.208136,0.568093,0.0567221,1
119,signal,86.5556,183.603,97.6133,-0.187963,99.3428,1.52855,-1,13,1,314.875,1.4311,-2.2856,189.245,0.615007,1,302.214,0.0359939,1,302.214,0.0359939,937.961,314.875,1.4311,-2.2856,189.245,0.615007,1.35374,0.0567221,1
120,signal,133.626,68.1582,44.5263,-0.438082,48.8679,1.76137,1,13,1,317.826,1.17687,-1.09028,158.046,0.332583,1,229.949,0.0813251,2,229.949,0.0813251,725.077,317.826,1.17687,-1.09028,158.046,0.332583,1.59755,0.0567221,1
121,signal,140.626,89.646,195.169,0.32585,205.623,1.96942,-1,11,1,330.953,-0.527191,-1.62273,143.625,0.646578,1,50.0491,1.07911,2,302.195,-0.329191,677.113,581.717,-0.00252771,0.266996,242.399,1.29872,1.67748,0.0567221,1
122,signal,105.711,93.0209,162.987,1.61573,426.234,0.279275,1,11,1,318.45,0.765547,-2.67912,133.332,0.276833,1,171.862,1.73203,1,171.862,1.73203,760.795,659.254,2.47639,-2.19747,212.559,1.02268,0.569202,0.0567221,1
123,signal,125.457,24.284,108.631,-0.70766,136.986,0.670351,-1,13,1,447.943,-0.563095,-2.63364,159.349,0.338478,2,200.067,-0.785792,2,200.067,-0.785792,770.879,447.943,-0.563095,-2.63364,159.349,0.338478,0.579957,0.0567221,1
124,signal,138.346,34.6381,157.51,-0.734964,202.001,-0.317283,1,11,1,312.06,0.617632,2.4074,157.68,0.280866,2,44.0127,-2.07914,2,64.0645,1.07363,764.668,312.06,0.617632,2.4074,157.68,0.280866,0.959939,0.0567221,1
125,signal,198.559,73.4884,59.6372,0.186994,60.683,0.116159,-1,13,1,325.885,-0.787892,2.38025,144.933,0.305272,1,108.555,0.586768,1,217.414,-0.559467,0.0,325.885,-0.787892,2.38025,144.933,0.305272,1.32277,0.0567221,1
126,signal,144.992,55.7244,119.209,-0.131764,120.246,-1.65886,1,13,1,485.254,-1.34199,1.38304,206.932,0.414065,1,210.965,-0.727554,1,210.965,-0.727554,916.798,485.254,-1.34199,1.38304,206.932,0.414065,0.548725,0.0567221,1
127,signal,131.096,184.79,73.9645,-0.397529,79.8861,1.74237,1,11,1,470.769,-1.14974,-1.00673,139.326,0.500061,3,276.492,-0.738062,1,276.492,-0.738062,854.155,1060.36,-1.73822,1.1711,493.221,0.806419,1.08842,0.0567221,1
128,signal,88.5019,16.1561,191.801,0.824626,260.795,2.3807,-1,11,1,455.644,0.137589,-1.10892,184.456,0.308057,3,162.348,1.33036,3,285.285,0.250513,0.0,853.438,1.34962,1.2652,381.276,0.448166,1.05551,0.0567221,1
129,signal,118.648,72.0509,97.3903,0.337545,102.991,0.232987,-1,11,1,363.88,0.937937,2.74979,158.308,0.373783,1,166.049,-0.128379,2,194.71,1.11297,0.0,363.88,0.937937,2.74979,158.308,0.373783,1.08529,0.0567221,1
130,signal,286.616,42.9327,130.728,1.58955,333.72,-0.0222709,1,11,1,382.085,1.11733,2.85066,158.76,0.518499,1,38.5128,1.42961,2,59.6801,0.419016,552.26,382.085,1.11733,2.85066,158.76,0.518499,1.12215,0.0567221,1
131,signal,47.6368,73.0433,39.638,-0.327208,41.7789,-2.41898,-1,11,1,344.828,1.57079,1.32119,182.887,0.229933,3,208.121,1.04875,2,110.387,2.07016,0.0,649.569,2.40517,-1.3633,331.267,0.89765,1.74476,0.0567221,1
132,signal,139.963,61.1693,69.4623,-0.471714,77.3348,-1.75072,-1,11,1,572.551,-0.623623,1.81183,175.782,0.531676,2,221.579,0.574178,2,241.493,-0.266764,0.0,832.329,-0.123574,0.776629,230.072,1.16226,1.4312,0.0567221,1
133,signal,174.428,88.2027,91.7725,-0.955622,136.964,1.70726,-1,13,1,392.83,-1.89692,-0.756582,181.835,0.468642,1,222.034,-0.480025,1,86.8989,-2.41834,0.0,392.83,-1.89692,-0.756582,181.835,0.468642,0.903275,0.0567221,1
134,signal,129.237,82.7849,79.7446,-0.364849,85.1113,-0.587397,1,11,1,344.923,-1.11054,-3.10612,162.725,0.424648,2,135.294,0.371888,2,152.406,-1.35314,687.784,604.95,-1.12035,-3.19676,306.073,0.659183,1.70965,0.0567221,1
